session_id,timestamp,machine_id,operator_id,task_type,operator_skill,operator_experience_yrs,machine_age_yrs,engine_hours,weather,ground_condition,temperature_c,fuel_used_l,load_cycles,avg_payload_kg,idle_time_min,operating_time_min,seatbelt_status,proximity_min_m,people_in_zone,estimated_time_min,actual_time_min,safety_risk_score,safety_alert_triggered,anomaly_flag,anomaly_type
S019801,2026-09-22T21:15:54,WL001,OP1025,Material Loading,Intermediate,2,7,5493.1,Sunny,Wet,40.4,10.34,59,4066.3,15.74,37.84,Fastened,30.83,0,30.0,37.84,7.1,False,False,
S019802,2026-09-22T21:30:54,EXC001,OP1009,Demolition,Expert,9,2,1530.0,Sunny,Wet,34.9,29.94,179,1271.8,26.88,97.07,Fastened,11.3,0,90.0,97.07,17.3,False,False,
S019803,2026-09-22T21:34:30,EXC001,OP1002,Trenching,Beginner,0,2,1530.0,Cloudy,Rocky,35.7,19.08,167,1633.6,36.9,68.93,Fastened,28.82,0,45.0,68.93,10.1,False,False,
S019804,2026-09-22T21:39:48,MG002,OP1017,Grading,Beginner,0,5,3986.9,Windy,Wet,27.6,18.6,54,873.1,44.49,73.19,Fastened,41.05,0,35.0,73.19,12.9,False,False,
S019805,2026-09-22T21:41:52,EXC001,OP1028,Demolition,Expert,11,2,1530.0,Windy,Wet,26.4,34.95,165,1719.6,33.07,94.45,Fastened,32.29,0,90.0,94.45,9.9,False,False,
S019806,2026-09-22T21:42:10,EXC007,OP1041,Trenching,Beginner,0,7,5857.0,Cloudy,Loose,33.2,19.94,171,1211.6,30.95,61.99,Fastened,38.23,0,45.0,61.99,7.4,False,False,
S019807,2026-09-22T21:52:07,EXC009,OP1029,Earth Excavation,Intermediate,5,3,2243.1,Sunny,Firm,33.1,17.45,219,1481.5,29.36,61.91,Fastened,47.84,0,60.0,61.91,6.8,False,False,
S019808,2026-09-22T21:58:33,EXC005,OP1006,Earth Excavation,Intermediate,4,7,6266.6,Cloudy,Loose,33.5,26.93,239,1566.1,33.08,83.59,Fastened,23.15,0,60.0,83.59,14.5,False,False,
S019809,2026-09-22T22:06:12,MG001,OP1034,Grading,Beginner,0,5,4011.4,Cloudy,Firm,26.3,13.1,28,809.3,23.57,49.37,Fastened,10.03,0,35.0,49.37,11.2,False,False,
S019810,2026-09-22T22:09:06,EXC001,OP1002,Earth Excavation,Beginner,0,2,1530.0,Sunny,Rocky,33.0,22.25,271,1462.4,30.33,76.42,Fastened,42.2,0,60.0,76.42,12.4,False,False,
S019811,2026-09-22T22:11:21,EXC008,OP1029,Earth Excavation,Intermediate,5,8,5737.3,Sunny,Firm,32.3,20.87,198,1440.6,25.45,67.84,Fastened,33.84,0,60.0,67.84,15.0,False,False,
S019812,2026-09-22T22:34:42,WL004,OP1007,Material Loading,Expert,14,2,1563.6,Windy,Loose,26.1,7.74,64,3209.1,16.63,33.41,Fastened,13.79,0,30.0,33.41,13.5,False,False,
S019813,2026-09-22T22:39:37,WL003,OP1029,Material Loading,Intermediate,5,5,4055.7,Cloudy,Rocky,33.7,9.74,63,3069.1,20.05,38.51,Fastened,28.11,0,30.0,38.51,10.1,False,False,
S019814,2026-09-22T22:54:51,EXC006,OP1045,Demolition,Beginner,2,2,1571.3,Sunny,Loose,32.5,35.62,217,1237.7,47.25,111.56,Fastened,19.29,0,90.0,111.56,6.7,False,False,
S019815,2026-09-22T23:02:44,EXC011,OP1016,Demolition,Beginner,0,6,5075.0,Sunny,Firm,40.3,42.02,265,1513.3,49.77,119.3,Fastened,1.41,1,90.0,119.3,71.2,True,False,
S019816,2026-09-22T23:14:16,MG001,OP1047,Grading,Intermediate,4,5,4011.4,Sunny,Firm,38.5,11.02,27,836.8,21.85,42.16,Fastened,13.57,0,35.0,42.16,15.2,False,False,
S019817,2026-09-22T23:17:01,MG002,OP1012,Grading,Intermediate,3,5,3986.9,Windy,Loose,30.8,11.66,24,592.2,26.93,43.94,Fastened,37.73,0,35.0,43.94,10.3,False,False,
S019818,2026-09-22T23:24:38,MG002,OP1007,Grading,Expert,14,5,3986.9,Sunny,Firm,41.9,7.53,25,566.5,11.66,33.65,Fastened,46.36,0,35.0,33.65,13.4,False,False,
S019819,2026-09-22T23:28:07,EXC010,OP1043,Earth Excavation,Beginner,1,5,3604.5,Foggy,Loose,26.0,32.71,267,1471.9,56.35,102.74,Fastened,48.24,0,60.0,102.74,24.4,False,False,
S019820,2026-09-22T23:38:03,MG002,OP1007,Grading,Expert,14,5,3986.9,Rainy,Wet,24.2,10.35,29,644.8,23.71,41.28,Fastened,29.34,0,35.0,41.28,20.4,False,False,
S019821,2026-09-22T23:42:54,EXC010,OP1043,Demolition,Beginner,1,5,3604.5,Cloudy,Wet,26.6,60.58,267,1442.9,88.47,146.06,Fastened,1.04,1,90.0,146.06,69.6,False,False,
S019822,2026-09-22T23:43:41,MG001,OP1027,Grading,Intermediate,4,5,4011.4,Sunny,Loose,30.3,10.42,29,788.4,17.2,41.31,Fastened,22.13,0,35.0,41.31,10.8,False,False,
S019823,2026-09-22T23:52:30,EXC011,OP1033,Earth Excavation,Intermediate,3,6,5075.0,Cloudy,Loose,33.1,25.65,234,1357.3,25.23,83.25,Fastened,20.26,0,60.0,83.25,7.5,False,False,
S019824,2026-09-22T23:54:31,EXC011,OP1008,Demolition,Expert,13,6,5075.0,Rainy,Wet,27.2,40.61,241,1251.7,73.84,101.87,Fastened,2.79,1,90.0,101.87,78.0,True,False,
S019825,2026-09-22T23:56:08,WL001,OP1013,Material Loading,Expert,8,7,5493.1,Cloudy,Firm,31.9,8.73,44,3685.3,16.14,33.44,Fastened,12.54,0,30.0,33.44,9.2,False,False,
S019826,2026-09-22T23:58:59,EXC004,OP1042,Demolition,Beginner,0,5,3789.5,Sunny,Loose,32.6,38.63,193,1464.3,62.23,116.77,Fastened,33.37,0,90.0,116.77,9.0,False,False,
S019827,2026-09-23T00:02:12,EXC012,OP1038,Earth Excavation,Intermediate,6,8,6522.6,Foggy,Wet,24.4,36.18,312,1353.0,70.35,104.91,Fastened,27.25,0,60.0,104.91,29.9,False,False,
S019828,2026-09-23T00:03:54,DZ001,OP1013,Grading,Expert,8,10,6972.1,Rainy,Loose,22.2,12.45,24,2644.9,23.29,48.45,Fastened,34.45,0,35.0,48.45,21.5,False,False,
S019829,2026-09-23T00:07:08,WL003,OP1021,Material Loading,Intermediate,5,5,4055.7,Sunny,Loose,36.6,10.05,53,3993.9,16.1,34.53,Fastened,34.07,0,30.0,34.53,7.2,False,False,
S019830,2026-09-23T00:31:25,EXC001,OP1002,Demolition,Beginner,0,2,1530.0,Foggy,Firm,26.8,59.78,295,1394.4,82.15,148.54,Fastened,32.62,0,90.0,148.54,26.6,False,False,
S019831,2026-09-23T00:35:07,EXC009,OP1026,Trenching,Expert,12,3,2243.1,Sunny,Rocky,31.9,13.07,115,1336.7,24.59,43.77,Fastened,12.82,0,45.0,43.77,5.4,False,False,
S019832,2026-09-23T00:46:04,EXC007,OP1030,Demolition,Intermediate,5,7,5857.0,Rainy,Wet,25.6,49.96,270,1483.0,65.62,136.64,Fastened,32.15,0,90.0,136.64,24.6,False,False,
S019833,2026-09-23T00:55:19,EXC001,OP1006,Trenching,Intermediate,4,2,1530.0,Rainy,Rocky,22.1,19.24,173,1549.5,36.52,68.72,Fastened,14.86,0,45.0,68.72,24.5,False,False,
S019834,2026-09-23T00:59:51,EXC012,OP1031,Earth Excavation,Beginner,1,8,6522.6,Sunny,Firm,40.9,30.12,241,1718.3,39.68,91.49,Fastened,16.33,0,60.0,91.49,10.5,False,False,
S019835,2026-09-23T01:05:24,WL002,OP1045,Material Loading,Beginner,2,1,783.8,Sunny,Rocky,34.3,9.51,71,3743.8,17.53,39.2,Fastened,28.59,0,30.0,39.2,9.9,False,False,
S019836,2026-09-23T01:06:39,WL002,OP1009,Material Loading,Expert,9,1,783.8,Sunny,Loose,39.1,7.27,48,3076.1,12.39,29.18,Fastened,48.79,0,30.0,29.18,7.0,False,False,
S019837,2026-09-23T01:10:13,WL002,OP1007,Material Loading,Expert,14,1,783.8,Sunny,Firm,32.6,5.85,38,3174.9,8.24,24.96,Fastened,21.05,0,30.0,24.96,9.1,False,False,
S019838,2026-09-23T01:33:43,EXC006,OP1009,Demolition,Expert,9,2,1571.3,Foggy,Wet,23.1,39.47,202,1340.3,67.37,117.68,Fastened,19.39,0,90.0,117.68,25.7,False,False,
S019839,2026-09-23T01:35:52,EXC005,OP1002,Earth Excavation,Beginner,0,7,6266.6,Sunny,Firm,39.2,30.56,256,1231.8,55.93,97.88,Fastened,9.68,0,60.0,97.88,12.8,False,False,
S019840,2026-09-23T01:40:51,EXC004,OP1044,Earth Excavation,Expert,11,5,3789.5,Sunny,Rocky,40.1,18.35,193,1292.8,29.38,60.45,Fastened,40.0,0,60.0,60.45,10.9,False,False,
S019841,2026-09-23T01:47:35,EXC012,OP1038,Earth Excavation,Intermediate,6,8,6522.6,Cloudy,Wet,27.1,25.59,240,1792.5,55.06,80.53,Fastened,47.02,0,60.0,80.53,5.5,False,False,
S019842,2026-09-23T01:52:33,EXC002,OP1010,Demolition,Intermediate,6,8,5866.0,Windy,Loose,29.3,41.53,183,1246.1,74.65,111.7,Fastened,15.58,0,90.0,111.7,9.8,False,False,
S019843,2026-09-23T01:56:00,EXC011,OP1033,Demolition,Intermediate,3,6,5075.0,Foggy,Loose,23.0,49.21,237,1632.3,77.4,126.87,Fastened,43.92,0,90.0,126.87,27.1,False,False,
S019844,2026-09-23T01:56:23,WL001,OP1036,Material Loading,Beginner,0,7,5493.1,Rainy,Wet,26.1,13.34,113,3996.8,18.19,52.38,Fastened,41.93,0,30.0,52.38,20.2,False,False,
S019845,2026-09-23T02:05:54,EXC012,OP1010,Trenching,Intermediate,6,8,6522.6,Sunny,Firm,36.0,17.6,131,1289.4,42.15,54.71,Fastened,31.05,0,45.0,54.71,8.1,False,False,
S019846,2026-09-23T02:12:19,EXC012,OP1040,Demolition,Intermediate,2,8,6522.6,Sunny,Firm,38.3,43.89,201,1466.9,43.69,116.27,Unfastened,2.43,1,90.0,116.27,100.0,True,True,unsafe_operation
S019847,2026-09-23T02:17:20,EXC001,OP1024,Earth Excavation,Intermediate,2,2,1530.0,Cloudy,Firm,26.6,21.62,195,1297.2,35.17,71.84,Fastened,14.73,0,60.0,71.84,14.1,False,False,
S019848,2026-09-23T02:26:34,EXC012,OP1041,Earth Excavation,Beginner,0,8,6522.6,Windy,Firm,28.4,27.03,274,1727.2,42.22,84.56,Fastened,26.6,0,60.0,84.56,11.3,False,False,
S019849,2026-09-23T02:29:06,EXC005,OP1008,Earth Excavation,Expert,13,7,6266.6,Foggy,Loose,22.2,23.23,227,1756.8,31.89,68.06,Fastened,1.75,1,60.0,68.06,84.1,True,False,
S019850,2026-09-23T02:31:01,WL004,OP1015,Material Loading,Intermediate,2,2,1563.6,Windy,Loose,26.4,10.14,57,4190.7,22.91,37.92,Fastened,30.5,0,30.0,37.92,13.0,False,False,
S019851,2026-09-23T02:41:50,EXC008,OP1045,Earth Excavation,Beginner,2,8,5737.3,Sunny,Rocky,32.1,32.23,228,1677.1,37.23,83.34,Fastened,22.69,0,60.0,83.34,11.2,False,False,
S019852,2026-09-23T02:48:00,MG002,OP1049,Grading,Beginner,0,5,3986.9,Cloudy,Firm,35.1,14.03,12,862.5,55.09,51.47,Fastened,47.71,0,35.0,51.47,11.8,False,True,abnormal_cycle_time
S019853,2026-09-23T02:48:08,EXC001,OP1009,Earth Excavation,Expert,9,2,1530.0,Rainy,Wet,30.0,27.11,303,1730.3,36.76,90.95,Fastened,9.59,0,60.0,90.95,19.3,False,False,
S019854,2026-09-23T02:56:46,EXC010,OP1040,Earth Excavation,Intermediate,2,5,3604.5,Rainy,Firm,26.0,34.07,327,1651.9,26.82,100.22,Fastened,10.08,0,60.0,100.22,25.4,False,False,
S019855,2026-09-23T03:04:50,DZ002,OP1009,Grading,Expert,9,6,5181.2,Sunny,Firm,40.7,8.89,24,2312.3,11.57,36.08,Fastened,40.88,0,35.0,36.08,9.6,False,False,
S019856,2026-09-23T03:16:09,EXC012,OP1021,Trenching,Intermediate,5,8,6522.6,Foggy,Loose,24.6,17.07,149,1594.3,22.89,65.82,Fastened,41.52,0,45.0,65.82,20.3,False,False,
S019857,2026-09-23T03:17:38,DZ002,OP1014,Earth Excavation,Intermediate,5,6,5181.2,Sunny,Loose,31.7,25.67,200,2409.4,107.78,67.1,Fastened,18.09,0,60.0,67.1,13.0,False,True,excessive_idling
S019858,2026-09-23T03:18:31,EXC004,OP1040,Demolition,Intermediate,2,5,3789.5,Cloudy,Firm,35.7,37.37,237,1282.2,39.4,107.13,Fastened,46.36,0,90.0,107.13,11.8,False,False,
S019859,2026-09-23T03:23:01,EXC008,OP1048,Earth Excavation,Beginner,2,8,5737.3,Cloudy,Firm,33.2,23.13,252,1428.1,47.84,83.86,Fastened,14.54,0,60.0,83.86,4.6,False,False,
S019860,2026-09-23T03:37:13,EXC012,OP1005,Trenching,Expert,12,8,6522.6,Windy,Rocky,25.9,18.07,142,1687.2,14.72,58.34,Fastened,29.43,0,45.0,58.34,13.3,False,False,
S019861,2026-09-23T03:46:05,EXC004,OP1009,Earth Excavation,Expert,9,5,3789.5,Windy,Firm,25.6,18.81,182,1213.2,31.61,61.85,Fastened,40.78,0,60.0,61.85,10.1,False,False,
S019862,2026-09-23T03:49:19,MG002,OP1046,Grading,Intermediate,5,5,3986.9,Rainy,Loose,24.9,12.62,33,811.6,22.26,52.1,Unfastened,35.45,0,35.0,52.1,55.3,False,False,
S019863,2026-09-23T04:01:26,WL003,OP1036,Material Loading,Beginner,0,5,4055.7,Rainy,Loose,24.0,13.59,77,4248.7,24.2,46.44,Fastened,35.33,0,30.0,46.44,27.0,False,False,
S019864,2026-09-23T04:04:32,EXC003,OP1044,Earth Excavation,Expert,11,6,4636.1,Rainy,Wet,22.7,24.49,225,1344.6,29.45,86.04,Fastened,21.78,0,60.0,86.04,25.1,False,False,
S019865,2026-09-23T04:05:44,EXC011,OP1002,Trenching,Beginner,0,6,5075.0,Sunny,Firm,38.6,20.65,139,1685.7,41.01,57.53,Fastened,26.74,0,45.0,57.53,5.2,False,False,
S019866,2026-09-23T04:26:00,MG001,OP1049,Grading,Beginner,0,5,4011.4,Sunny,Loose,35.3,12.29,34,794.5,35.88,52.3,Fastened,17.66,0,35.0,52.3,12.3,False,False,
S019867,2026-09-23T04:28:25,EXC001,OP1037,Earth Excavation,Beginner,1,2,1530.0,Cloudy,Firm,28.7,25.02,249,1664.2,50.19,80.98,Fastened,9.08,0,60.0,80.98,9.2,False,False,
S019868,2026-09-23T04:39:34,WL002,OP1029,Material Loading,Intermediate,5,1,783.8,Sunny,Firm,33.4,8.66,50,3896.1,14.07,32.72,Fastened,1.9,1,30.0,32.72,70.9,True,False,
S019869,2026-09-23T04:54:20,WL001,OP1018,Material Loading,Expert,13,7,5493.1,Cloudy,Loose,34.7,11.33,72,3439.7,22.23,36.48,Fastened,15.26,0,30.0,36.48,12.5,False,False,
S019870,2026-09-23T04:54:38,EXC011,OP1012,Trenching,Intermediate,3,6,5075.0,Sunny,Firm,38.2,18.06,145,1366.2,35.33,56.46,Fastened,26.26,0,45.0,56.46,10.1,False,False,
S019871,2026-09-23T04:58:20,EXC002,OP1012,Demolition,Intermediate,3,8,5866.0,Windy,Rocky,26.0,47.86,257,1540.6,73.67,117.7,Fastened,21.57,0,90.0,117.7,10.9,False,False,
S019872,2026-09-23T05:12:18,WL001,OP1030,Material Loading,Intermediate,5,7,5493.1,Rainy,Wet,23.8,13.18,87,4472.3,23.31,46.6,Fastened,23.43,0,30.0,46.6,24.8,False,False,
S019873,2026-09-23T05:16:52,EXC003,OP1049,Earth Excavation,Beginner,0,6,4636.1,Sunny,Firm,38.9,32.08,254,1489.5,79.34,90.4,Fastened,46.06,0,60.0,90.4,8.9,False,False,
S019874,2026-09-23T05:19:12,EXC010,OP1024,Trenching,Intermediate,2,5,3604.5,Windy,Rocky,34.7,18.55,157,1418.0,33.84,60.44,Fastened,43.42,0,45.0,60.44,10.5,False,False,
S019875,2026-09-23T05:25:35,WL004,OP1041,Material Loading,Beginner,0,2,1563.6,Sunny,Firm,30.3,10.32,72,3337.4,18.05,36.51,Fastened,45.97,0,30.0,36.51,7.9,False,False,
S019876,2026-09-23T05:41:39,EXC001,OP1018,Earth Excavation,Expert,13,2,1530.0,Cloudy,Firm,35.8,19.59,204,1796.5,36.12,66.28,Fastened,16.06,0,60.0,66.28,10.2,False,False,
S019877,2026-09-23T05:43:57,DZ001,OP1001,Earth Excavation,Intermediate,4,10,6972.1,Foggy,Rocky,22.1,33.01,248,2325.9,50.93,91.7,Fastened,48.11,0,60.0,91.7,17.7,False,False,
S019878,2026-09-23T06:00:23,WL004,OP1011,Material Loading,Expert,14,2,1563.6,Windy,Rocky,25.8,8.91,52,3886.2,19.06,34.19,Fastened,2.51,1,30.0,34.19,71.4,True,False,
S019879,2026-09-23T06:01:59,WL002,OP1042,Material Loading,Beginner,0,1,783.8,Sunny,Firm,41.6,11.87,74,4024.9,24.56,43.73,Fastened,36.71,0,30.0,43.73,8.4,False,False,
S019880,2026-09-23T06:10:06,EXC006,OP1010,Trenching,Intermediate,6,2,1571.3,Sunny,Firm,37.1,14.5,107,1366.1,24.7,45.98,Fastened,17.61,0,45.0,45.98,8.5,False,False,
S019881,2026-09-23T06:37:55,MG002,OP1005,Grading,Expert,12,5,3986.9,Sunny,Loose,40.1,9.25,27,855.2,15.69,40.22,Fastened,20.13,0,35.0,40.22,11.0,False,False,
S019882,2026-09-23T06:40:47,DZ001,OP1004,Earth Excavation,Expert,8,10,6972.1,Cloudy,Wet,27.7,25.19,189,2182.4,34.56,70.59,Fastened,28.71,0,60.0,70.59,6.4,False,False,
S019883,2026-09-23T06:52:57,DZ002,OP1048,Earth Excavation,Beginner,2,6,5181.2,Sunny,Loose,40.1,28.52,329,2460.7,45.08,93.36,Fastened,16.2,0,60.0,93.36,7.6,False,False,
S019884,2026-09-23T06:53:27,EXC006,OP1027,Trenching,Intermediate,4,2,1571.3,Sunny,Rocky,33.9,13.99,136,1681.8,24.96,53.77,Fastened,32.64,0,45.0,53.77,10.6,False,False,
S019885,2026-09-23T06:58:10,MG001,OP1012,Grading,Intermediate,3,5,4011.4,Sunny,Wet,38.1,10.57,27,814.7,31.26,46.28,Fastened,22.0,0,35.0,46.28,16.0,False,False,
S019886,2026-09-23T06:59:48,EXC011,OP1038,Trenching,Intermediate,6,6,5075.0,Rainy,Wet,22.3,21.43,229,1389.4,43.59,75.81,Fastened,37.29,0,45.0,75.81,18.7,False,False,
S019887,2026-09-23T07:01:00,EXC004,OP1047,Earth Excavation,Intermediate,4,5,3789.5,Sunny,Firm,41.1,22.84,217,1709.3,37.54,68.0,Fastened,22.04,0,60.0,68.0,10.9,False,False,
S019888,2026-09-23T07:03:46,EXC006,OP1050,Demolition,Beginner,0,2,1571.3,Sunny,Rocky,30.8,47.94,328,1217.8,120.02,128.75,Fastened,35.41,0,90.0,128.75,7.8,False,False,
S019889,2026-09-23T07:05:39,WL003,OP1024,Material Loading,Intermediate,2,5,4055.7,Sunny,Firm,35.9,9.74,69,3891.9,18.62,34.8,Fastened,26.05,0,30.0,34.8,6.9,False,False,
S019890,2026-09-23T07:11:37,EXC008,OP1012,Trenching,Intermediate,3,8,5737.3,Cloudy,Rocky,28.4,19.58,154,1685.4,38.84,66.06,Fastened,19.92,0,45.0,66.06,8.4,False,False,
S019891,2026-09-23T07:13:12,DZ002,OP1036,Grading,Beginner,0,6,5181.2,Cloudy,Firm,35.0,11.76,32,2727.1,28.31,46.96,Unfastened,19.71,0,35.0,46.96,41.2,False,False,
S019892,2026-09-23T07:14:32,MG001,OP1037,Grading,Beginner,1,5,4011.4,Sunny,Rocky,36.1,12.28,29,566.1,27.39,52.03,Fastened,20.03,0,35.0,52.03,8.4,False,False,
S019893,2026-09-23T07:29:02,EXC006,OP1021,Demolition,Intermediate,5,2,1571.3,Windy,Loose,30.6,45.8,249,1441.1,43.59,133.98,Unfastened,17.28,0,90.0,133.98,37.8,False,False,
S019894,2026-09-23T07:35:30,EXC008,OP1026,Earth Excavation,Expert,12,8,5737.3,Sunny,Loose,35.4,21.37,184,1502.6,36.38,63.24,Fastened,21.24,0,60.0,63.24,13.6,False,False,
S019895,2026-09-23T07:41:05,DZ001,OP1037,Grading,Beginner,1,10,6972.1,Cloudy,Firm,35.3,14.53,41,2233.3,49.19,48.69,Fastened,10.34,0,35.0,48.69,9.5,False,False,
S019896,2026-09-23T07:46:13,EXC007,OP1046,Demolition,Intermediate,5,7,5857.0,Sunny,Rocky,41.0,45.8,247,1721.5,40.89,131.88,Fastened,19.6,0,90.0,131.88,13.8,False,False,
S019897,2026-09-23T07:49:23,WL004,OP1021,Material Loading,Intermediate,5,2,1563.6,Cloudy,Firm,32.1,8.11,63,3786.5,20.2,32.67,Fastened,25.64,0,30.0,32.67,9.1,False,False,
S019898,2026-09-23T07:51:33,DZ001,OP1046,Earth Excavation,Intermediate,5,10,6972.1,Sunny,Rocky,35.7,31.85,277,2924.5,45.81,87.91,Fastened,2.59,1,60.0,87.91,68.5,False,False,
S019899,2026-09-23T08:02:17,MG001,OP1027,Grading,Intermediate,4,5,4011.4,Rainy,Loose,29.1,10.29,31,859.4,18.77,43.19,Fastened,30.81,0,35.0,43.19,14.7,False,False,
S019900,2026-09-23T08:15:32,WL002,OP1029,Material Loading,Intermediate,5,1,783.8,Cloudy,Loose,28.1,10.69,65,3114.3,21.18,39.16,Fastened,37.13,0,30.0,39.16,9.2,False,False,
S019901,2026-09-23T08:16:46,EXC010,OP1041,Trenching,Beginner,0,5,3604.5,Rainy,Rocky,25.4,17.04,157,1296.8,27.49,63.95,Fastened,13.47,0,45.0,63.95,20.4,False,False,
S019902,2026-09-23T08:27:23,EXC002,OP1046,Demolition,Intermediate,5,8,5866.0,Cloudy,Rocky,31.1,44.87,246,1346.7,51.03,129.58,Fastened,39.62,0,90.0,129.58,12.6,False,False,
S019903,2026-09-23T08:27:46,WL001,OP1015,Material Loading,Intermediate,2,7,5493.1,Cloudy,Firm,35.4,12.43,65,3399.5,16.24,39.27,Fastened,15.83,0,30.0,39.27,15.1,False,False,
S019904,2026-09-23T08:36:30,EXC002,OP1034,Demolition,Beginner,0,8,5866.0,Sunny,Firm,31.3,57.43,261,1287.2,96.73,138.84,Fastened,47.52,0,90.0,138.84,8.7,False,False,
S019905,2026-09-23T08:41:49,EXC009,OP1025,Trenching,Intermediate,2,3,2243.1,Cloudy,Firm,32.7,14.09,151,1322.0,21.34,50.96,Unfastened,42.09,0,45.0,50.96,43.3,False,False,
S019906,2026-09-23T08:48:02,EXC005,OP1032,Earth Excavation,Expert,11,7,6266.6,Windy,Firm,32.5,19.87,167,1424.2,25.06,66.32,Fastened,48.99,0,60.0,66.32,13.1,False,False,
S019907,2026-09-23T08:54:19,EXC008,OP1004,Earth Excavation,Expert,8,8,5737.3,Sunny,Rocky,32.2,15.87,190,1210.8,22.52,55.36,Fastened,21.05,0,60.0,55.36,13.1,False,False,
S019908,2026-09-23T09:01:39,DZ001,OP1002,Earth Excavation,Beginner,0,10,6972.1,Sunny,Firm,38.8,29.03,247,2248.8,50.93,80.43,Fastened,3.94,1,60.0,80.43,69.1,False,False,
S019909,2026-09-23T09:03:04,EXC009,OP1007,Earth Excavation,Expert,14,3,2243.1,Windy,Firm,27.7,14.73,162,1364.5,20.35,55.09,Unfastened,36.03,0,60.0,55.09,40.5,False,False,
S019910,2026-09-23T09:06:05,MG001,OP1035,Grading,Expert,10,5,4011.4,Cloudy,Firm,33.7,8.62,26,505.2,25.19,36.41,Fastened,14.23,0,35.0,36.41,6.3,False,False,
S019911,2026-09-23T09:06:46,EXC012,OP1043,Earth Excavation,Beginner,1,8,6522.6,Cloudy,Firm,29.8,30.64,294,1386.8,51.53,87.22,Fastened,22.52,0,60.0,87.22,14.6,False,False,
S019912,2026-09-23T09:14:05,EXC002,OP1003,Trenching,Intermediate,4,8,5866.0,Foggy,Firm,26.4,19.52,197,1507.3,19.37,66.57,Fastened,30.99,0,45.0,66.57,23.0,False,False,
S019913,2026-09-23T09:17:24,EXC001,OP1033,Trenching,Intermediate,3,2,1530.0,Sunny,Rocky,32.6,12.93,119,1327.0,31.42,48.57,Fastened,38.42,0,45.0,48.57,6.5,False,False,
S019914,2026-09-23T09:18:56,WL004,OP1039,Material Loading,Intermediate,3,2,1563.6,Sunny,Firm,31.5,9.61,59,4463.6,13.76,35.41,Fastened,24.25,0,30.0,35.41,12.7,False,False,
S019915,2026-09-23T09:19:26,EXC009,OP1020,Trenching,Intermediate,5,3,2243.1,Cloudy,Loose,27.2,16.75,204,1769.9,14.53,59.71,Fastened,27.86,0,45.0,59.71,8.0,False,False,
S019916,2026-09-23T09:26:13,EXC002,OP1047,Earth Excavation,Intermediate,4,8,5866.0,Cloudy,Firm,28.4,24.74,219,1698.9,28.34,79.55,Fastened,26.19,0,60.0,79.55,9.5,False,False,
S019917,2026-09-23T09:30:01,MG002,OP1046,Grading,Intermediate,5,5,3986.9,Rainy,Wet,30.0,14.77,41,627.1,29.42,56.4,Fastened,9.42,0,35.0,56.4,28.4,False,False,
S019918,2026-09-23T09:33:48,DZ001,OP1048,Earth Excavation,Beginner,2,10,6972.1,Cloudy,Firm,35.2,29.39,225,2106.1,47.46,84.42,Fastened,14.76,0,60.0,84.42,11.9,False,False,
S019919,2026-09-23T09:41:38,WL001,OP1022,Material Loading,Beginner,1,7,5493.1,Windy,Firm,31.5,11.26,72,3978.7,23.87,40.87,Fastened,2.82,1,30.0,40.87,67.3,False,False,
S019920,2026-09-23T09:48:28,EXC011,OP1035,Earth Excavation,Expert,10,6,5075.0,Sunny,Loose,35.3,20.63,215,1588.3,38.7,67.23,Fastened,27.81,0,60.0,67.23,12.0,False,False,
S019921,2026-09-23T09:55:18,EXC006,OP1018,Demolition,Expert,13,2,1571.3,Sunny,Rocky,33.8,27.68,156,1350.3,38.12,87.94,Fastened,28.34,0,90.0,87.94,7.9,False,False,
S019922,2026-09-23T09:57:45,EXC010,OP1039,Trenching,Intermediate,3,5,3604.5,Foggy,Firm,22.8,22.07,185,1297.7,37.2,76.48,Fastened,40.73,0,45.0,76.48,15.8,False,False,
S019923,2026-09-23T09:58:15,EXC006,OP1013,Earth Excavation,Expert,8,2,1571.3,Sunny,Firm,39.8,15.87,149,1597.4,17.77,53.62,Fastened,8.77,0,60.0,53.62,11.4,False,False,
S019924,2026-09-23T10:01:39,EXC002,OP1042,Earth Excavation,Beginner,0,8,5866.0,Cloudy,Firm,30.7,22.32,201,1626.8,37.13,73.41,Fastened,20.11,0,60.0,73.41,13.0,False,False,
S019925,2026-09-23T10:14:45,EXC003,OP1016,Earth Excavation,Beginner,0,6,4636.1,Rainy,Wet,26.0,30.78,304,1748.7,51.88,104.59,Fastened,46.74,0,60.0,104.59,20.5,False,False,
S019926,2026-09-23T10:16:16,WL003,OP1050,Material Loading,Beginner,0,5,4055.7,Cloudy,Firm,32.8,13.66,71,3573.0,35.93,46.32,Unfastened,3.72,1,30.0,46.32,100.0,True,False,
S019927,2026-09-23T10:19:49,WL001,OP1047,Material Loading,Intermediate,4,7,5493.1,Sunny,Firm,38.8,9.63,62,4070.2,11.2,36.82,Fastened,43.15,0,30.0,36.82,3.4,False,False,
S019928,2026-09-23T10:34:25,DZ002,OP1019,Earth Excavation,Intermediate,5,6,5181.2,Sunny,Loose,36.9,24.78,189,2735.6,120.27,71.44,Unfastened,20.67,0,60.0,71.44,43.4,False,True,excessive_idling
